latitude,longitude,accommodates,bedrooms,beds,minimum_nights,maximum_nights,availability_365,number_of_reviews,review_scores_rating,host_is_superhost,host_identity_verified,calculated_host_listings_count,instant_bookable,reviews_per_month,review_scores_location,review_scores_cleanliness,price,bathrooms,has_wifi,has_ac,has_pool,has_parking,has_view,has_elevator,is_pet_friendly,has_balcony,neighbourhood_cleansed_Atasehir,neighbourhood_cleansed_Avcilar,neighbourhood_cleansed_Bagcilar,neighbourhood_cleansed_Bahcelievler,neighbourhood_cleansed_Bakirkoy,neighbourhood_cleansed_Basaksehir,neighbourhood_cleansed_Besiktas,neighbourhood_cleansed_Beyoglu,neighbourhood_cleansed_Esenyurt,neighbourhood_cleansed_Fatih,neighbourhood_cleansed_Kadikoy,neighbourhood_cleansed_Kagithane,neighbourhood_cleansed_Kucukcekmece,neighbourhood_cleansed_Maltepe,neighbourhood_cleansed_Other,neighbourhood_cleansed_Pendik,neighbourhood_cleansed_Sile,neighbourhood_cleansed_Sisli,neighbourhood_cleansed_Umraniye,neighbourhood_cleansed_Uskudar,property_type_Entire_home,property_type_Entire_rental_unit,property_type_Entire_serviced_apartment,property_type_Other,property_type_Private_room_in_bed_and_breakfast,property_type_Private_room_in_condo,property_type_Private_room_in_home,property_type_Private_room_in_rental_unit,property_type_Room_in_aparthotel,property_type_Room_in_boutique_hotel,property_type_Room_in_hotel,room_type_Hotel_room,room_type_Private_room,room_type_Shared_room
41.00327019005997,28.977540470659733,2,1.0,1.0,1.0,1125.0,279,33,4.88,1,1,7,0.0,5.79,4.85,4.73,1859.64,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41.05530713460074,28.980270787211197,3,1.0,1.0,2.0,365.0,356,2,5.0,1,1,13,0.0,0.72,5.0,5.0,5525.0,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41.03071,28.97055,3,1.0,1.0,3.0,365.0,364,6,4.5,0,1,1,0.0,1.1,4.83,4.67,4780.33,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41.07408666038118,28.997008763229378,6,3.0,7.0,3.0,1125.0,270,0,4.79,0,1,9,0.0,0.0,4.83,4.75,7175.24,1.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.00286186689056,28.978586323437664,2,1.0,1.0,2.0,1125.0,262,35,4.74,1,1,7,0.0,6.1,4.82,4.59,2789.47,1.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41.05910001436587,28.98649637272413,2,1.0,1.0,1.0,365.0,362,28,4.79,0,1,67,0.0,5.19,4.93,4.79,2792.15,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.05908609223957,28.986477429137867,2,1.0,1.0,1.0,365.0,364,19,4.47,0,1,67,0.0,3.33,4.79,4.47,2509.5,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.05924654827235,28.986515014536103,2,1.0,1.0,1.0,365.0,357,16,4.63,0,1,67,0.0,2.81,4.88,4.31,2444.07,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.03176958037952,28.979986279762254,2,1.0,1.0,1.0,365.0,182,0,4.79,0,1,4,0.0,0.0,4.83,4.75,4439.0,1.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40.99254810000001,28.8464665,3,1.0,1.0,1.0,365.0,365,0,4.79,0,1,181,0.0,0.0,4.83,4.75,3179.0,1.0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.02901,28.97866,4,1.0,2.0,100.0,365.0,365,0,4.79,0,1,2,0.0,0.0,4.83,4.75,703.65,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.03333571724556,28.81191539179431,5,2.0,2.0,1.0,365.0,356,0,4.79,1,1,38,0.0,0.0,4.83,4.75,10821.29,2.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.01475,28.97697,3,1.0,3.0,1.0,31.0,361,5,4.4,0,1,4,0.0,0.96,4.8,4.2,3400.0,1.0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41.02555,28.973694,4,1.0,1.0,2.0,365.0,337,14,4.93,1,1,3,0.0,2.78,5.0,4.93,4279.42,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.03528,28.98659,3,1.0,1.0,4.0,365.0,355,1,5.0,0,1,5,0.0,0.3,5.0,5.0,5330.5,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.02555,28.973694,5,2.0,2.0,3.0,30.0,323,10,5.0,1,1,3,0.0,1.88,4.9,4.9,5812.0,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.01435,28.97706,2,1.0,2.0,1.0,31.0,363,27,4.63,0,1,4,0.0,5.0,4.96,4.56,2595.0,1.0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41.04522882303484,28.81196154552512,3,1.0,2.0,5.0,1125.0,150,1,5.0,0,1,130,0.0,1.0,5.0,5.0,3733.0,1.0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.04181,28.98432,4,2.0,2.0,100.0,365.0,365,0,4.79,0,1,10,0.0,0.0,4.83,4.75,671.04,1.0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40.98632636080177,29.029086140319237,5,2.0,2.0,3.0,120.0,306,21,5.0,1,1,33,0.0,2.86,4.86,4.95,8312.67,2.0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40.98392312533233,29.029073075371564,5,2.0,2.0,1.0,120.0,317,20,4.9,1,1,33,0.0,2.74,4.85,4.85,10044.0,2.0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.0338170638442,28.978389281165004,5,2.0,2.0,2.0,1125.0,346,3,5.0,1,1,8,0.0,0.39,4.67,5.0,6189.0,1.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.02578593517116,28.97248915767212,5,2.0,3.0,2.0,1125.0,349,25,4.52,0,1,17,0.0,3.36,4.8,4.64,4668.45,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40.99254810000001,28.8464665,3,1.0,3.0,1.0,365.0,365,0,4.79,0,1,181,0.0,0.0,4.83,4.75,4928.0,1.0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
40.98814327084628,29.022863819257704,3,2.0,2.0,2.0,365.0,180,10,5.0,0,1,104,0.0,2.56,5.0,5.0,10166.5,1.5,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.0344937,28.9866872,3,2.0,3.0,1.0,365.0,323,14,4.86,1,1,1,0.0,2.75,5.0,4.57,5369.0,1.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40.97575116894034,29.06617694064921,2,1.0,1.0,100.0,365.0,337,0,4.79,0,1,1,0.0,0.0,4.83,4.75,757.52,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.02992085070117,28.9726278411887,4,1.0,1.0,1.0,365.0,315,3,4.67,1,1,4,0.0,0.66,5.0,4.67,3835.0,1.0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41.01335,28.97927,2,1.0,1.0,1.0,31.0,365,12,5.0,0,1,4,0.0,2.55,5.0,4.83,2595.0,1.0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
40.87714,29.2266,3,1.0,1.0,1.0,365.0,365,0,4.79,1,1,9,0.0,0.0,4.83,4.75,3237.0,1.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
40.98404,29.03022,2,3.0,1.0,100.0,365.0,365,0,4.79,0,1,1,0.0,0.0,4.83,4.75,410.23,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
41.03933,28.97556,2,1.0,1.0,1.0,365.0,364,3,2.33,0,1,13,0.0,0.53,2.33,2.33,1426.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41.02113,28.941346,6,3.0,34.0,2.0,365.0,328,5,5.0,0,1,3,0.0,1.06,5.0,5.0,5262.5,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.0392706,28.9813055,5,1.0,4.0,2.0,365.0,8,1,2.0,0,1,2,0.0,0.31,1.0,3.0,1737.5,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.034924289457386,28.9719120919279,6,3.0,3.0,2.0,1125.0,329,6,4.33,1,1,18,0.0,1.18,4.33,4.17,3604.94,1.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41.03464851354748,28.98122113198042,2,1.0,1.0,3.0,1125.0,360,9,4.11,0,1,9,0.0,1.64,4.67,4.0,1849.0,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.02941999999999,28.98211999999999,2,1.0,1.0,1.0,365.0,365,1,4.0,1,1,7,0.0,0.2,4.0,3.0,4204.81,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
41.00731,28.9549,8,3.0,3.0,2.0,365.0,362,4,4.75,1,1,5,0.0,0.83,4.75,4.5,9608.5,2.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.00798,28.95511,8,3.0,3.0,1.0,365.0,365,1,5.0,1,1,5,0.0,0.73,5.0,4.0,10761.0,1.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.0264183,28.9734852,2,1.0,1.0,1.0,365.0,334,1,5.0,1,1,373,0.0,0.27,5.0,5.0,4993.0,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.0504019457802,28.98645919206541,2,1.0,1.0,1.0,365.0,364,26,4.31,0,1,2,0.0,7.16,4.69,4.42,2800.0,1.0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41.19339479075206,28.735091239213943,2,1.0,2.0,2.0,365.0,364,4,5.0,0,1,2,0.0,0.73,5.0,5.0,2920.5,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.03142,28.97379,4,2.0,2.0,1.0,365.0,296,8,4.63,0,1,13,0.0,2.03,4.75,4.25,5578.92,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.06678,28.9872,3,1.0,1.0,1.0,365.0,365,0,4.79,0,1,23,0.0,0.0,4.83,4.75,7998.81,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41.03862,28.98121,3,1.0,1.0,1.0,365.0,182,0,4.79,0,1,2,0.0,0.0,4.83,4.75,3994.13,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40.97620105793074,29.10823403885624,4,1.0,2.0,100.0,365.0,362,0,4.79,0,1,1,0.0,0.0,4.83,4.75,377.65,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.03229035369862,28.97228334740237,2,1.0,1.0,3.0,365.0,333,7,3.29,0,1,3,0.0,1.31,4.71,3.14,2282.67,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.02484,28.97615,12,4.0,4.0,2.0,365.0,365,5,3.2,0,1,29,0.0,1.28,5.0,3.2,11301.54,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.02471,28.97576,6,2.0,2.0,3.0,365.0,365,2,3.5,0,1,29,0.0,0.38,5.0,4.0,5713.67,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.0635555,28.8405269,4,1.0,1.0,5.0,365.0,348,0,4.79,0,1,9,0.0,0.0,4.83,4.75,4853.6,1.0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.0635555,28.8405269,3,1.0,1.0,3.0,365.0,334,1,5.0,0,1,9,0.0,0.29,5.0,5.0,3983.0,1.0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.08179,28.91167,1,2.0,1.0,100.0,365.0,365,0,4.79,0,1,1,0.0,0.0,4.83,4.75,427.87,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
41.02557,28.63277,3,1.0,2.0,28.0,1125.0,165,0,4.79,0,1,130,0.0,0.0,4.83,4.75,2066.65,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.0251,28.97456,4,2.0,2.0,2.0,1125.0,308,2,4.5,0,1,35,0.0,0.27,5.0,4.0,5100.82,1.5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.02274,28.95852,11,5.0,6.0,1.0,1125.0,316,6,4.83,0,1,13,0.0,0.81,5.0,5.0,8854.0,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41.0327069584017,28.979912025124456,2,1.0,1.0,1.0,365.0,365,0,4.79,0,1,6,0.0,0.0,4.83,4.75,2762.08,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
41.02181,29.2314,3,1.0,2.0,101.0,365.0,365,0,4.79,0,1,1,0.0,0.0,4.83,4.75,413.2,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40.99104,29.02742,1,1.0,1.0,1.0,365.0,320,0,4.79,0,1,2,0.0,0.0,4.83,4.75,787.52,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
41.05808092236699,29.001346689412777,2,1.0,1.0,2.0,1125.0,128,5,4.8,0,1,42,0.0,0.79,4.8,4.2,4819.5,1.0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.03502,29.06318,2,1.0,1.0,1.0,30.0,364,2,5.0,0,1,1,0.0,0.28,4.5,5.0,1744.0,1.0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
41.02624866568304,28.979090973747997,2,1.0,1.0,2.0,1125.0,353,9,4.89,0,1,35,0.0,2.18,5.0,4.56,3882.25,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41.0741190125616,28.99690683928681,7,3.0,7.0,3.0,1125.0,270,0,4.79,0,1,9,0.0,0.0,4.83,4.75,7844.56,1.5,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.074026,28.996762,7,3.0,7.0,3.0,1125.0,270,0,4.79,0,1,9,0.0,0.0,4.83,4.75,7640.03,1.5,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.00509,28.96955,2,1.0,1.0,2.0,365.0,298,17,4.59,0,1,1,0.0,3.52,3.76,4.65,1862.5,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.074026,28.996762,7,3.0,7.0,3.0,1125.0,270,0,4.79,0,1,9,0.0,0.0,4.83,4.75,7640.03,1.5,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.074026,28.996762,7,3.0,5.0,3.0,1125.0,270,1,4.0,0,1,9,0.0,0.43,4.0,4.0,7887.62,1.5,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40.98551,29.02571,2,1.0,1.0,100.0,365.0,365,0,4.79,0,1,100,0.0,0.0,4.83,4.75,264.05,1.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
41.0349903,28.9869418,11,4.0,7.0,3.0,1125.0,350,0,4.79,0,1,49,0.0,0.0,4.83,4.75,7278.1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.09575211750404,28.988342061638832,4,1.0,4.0,1.0,365.0,365,0,4.79,0,1,2,0.0,0.0,4.83,4.75,4108.24,2.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
41.05548,28.99997,4,1.0,2.0,100.0,365.0,362,2,5.0,0,1,3,0.0,0.55,5.0,5.0,1675.93,1.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40.97872690229379,28.87709610164165,2,1.0,2.0,1.0,365.0,365,11,4.91,0,1,8,0.0,2.14,4.82,4.55,4500.0,1.5,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.03619399999999,28.974976,3,1.0,1.0,2.0,365.0,344,7,3.86,0,1,2,0.0,1.62,4.71,4.43,2844.5,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.04408,28.99741,4,1.0,2.0,2.0,100.0,267,15,4.93,0,1,1,0.0,3.15,4.93,5.0,5800.0,1.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.03619399999999,28.974976,3,1.0,1.0,2.0,365.0,358,1,3.0,0,1,2,0.0,0.19,5.0,2.0,2939.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.02883,28.9801,3,2.0,2.0,3.0,365.0,99,20,4.5,1,1,18,0.0,4.17,4.95,4.3,4881.26,1.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40.97481381875662,28.87614927326785,2,1.0,1.0,2.0,1125.0,327,12,4.92,1,1,5,0.0,2.24,4.83,4.58,1204.5,1.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
40.900102703940064,29.217688031494617,3,1.0,1.0,2.0,365.0,343,7,5.0,1,1,6,0.0,1.37,4.86,4.71,5579.0,1.0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.0434148,29.0030402,3,2.0,2.0,101.0,1125.0,365,9,4.56,0,1,40,0.0,1.41,4.89,4.33,855.77,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40.99310360448269,29.085230492055416,3,1.0,1.0,4.0,365.0,356,7,4.86,1,1,6,0.0,1.43,4.86,4.71,4637.0,1.0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.32648965569588,28.720563389360905,2,1.0,4.0,1.0,365.0,355,18,4.61,0,1,1,0.0,3.55,4.56,4.5,1661.0,4.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41.03369753991422,28.97867412327879,4,1.0,2.0,1.0,365.0,365,0,4.79,0,1,6,0.0,0.0,4.83,4.75,3399.49,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41.03395758323386,28.9788081496954,2,1.0,2.0,1.0,365.0,365,0,4.79,0,1,6,0.0,0.0,4.83,4.75,1912.21,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41.03522,28.98575,2,2.0,2.0,2.0,1125.0,364,40,4.78,1,1,3,0.0,7.41,4.7,4.7,4203.0,1.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41.10299834470074,29.06969754458982,6,1.0,4.0,1.0,365.0,361,2,5.0,1,1,15,0.0,0.42,5.0,5.0,5596.33,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41.03544,28.98699,4,2.0,2.0,1.0,1125.0,364,22,4.73,1,1,3,0.0,7.33,4.55,4.5,5254.0,1.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41.17749,29.62065,4,2.0,2.0,100.0,180.0,364,0,4.79,0,1,1,0.0,0.0,4.83,4.75,743.4,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
